,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
27275,VR Flight Simulator New York - Cessna,Other,7,13,"0 .. 20,000",0,0,0,0,1999,1999,0,4
27276,Rescue Team 6,Alawar Entertainment,2,1,"0 .. 20,000",0,0,0,0,699,699,0,77
27277,Twisty Puzzle Simulator,Other,4,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27278,Touring Karts,Other,68,9,"0 .. 20,000",0,0,0,0,1999,1999,0,10
27279,Battlemage,Other,9,3,"0 .. 20,000",0,0,0,0,0,0,0,1
27280,The Chronicles of Jonah and the Whale,HH-Games,14,3,"0 .. 20,000",0,0,0,0,499,499,0,66
27281,ELYSION,Other,22,6,"0 .. 20,000",0,0,0,0,1199,1199,0,1
27282,Dandy Dungeon - Legend of Brave Yamada -,Other,26,4,"0 .. 20,000",0,0,0,0,1899,1899,0,2
27283,Battlecursed,Other,9,4,"0 .. 20,000",0,0,0,0,0,0,0,1
27284,KUMACURE,Other,6,3,"0 .. 20,000",0,0,0,0,499,499,0,2
27285,Cube Mission,Other,16,3,"0 .. 20,000",0,0,0,0,199,199,0,18
27286,東方幻夢箋 ~ Touhou Phantasm Dream,Other,34,2,"0 .. 20,000",0,0,0,0,1199,1199,0,1
27287,Memento of Spring,Other,31,1,"0 .. 20,000",0,0,0,0,449,899,50,1
27288,SmartyTale 2D,Other,57,2,"0 .. 20,000",0,0,0,0,299,299,0,1
27289,MazM: Jekyll and Hyde,Other,30,1,"0 .. 20,000",0,0,0,0,1499,1499,0,16
27290,Andromedum,Other,10,5,"0 .. 20,000",0,0,0,0,199,199,0,2
27291,Robot Fighting,Other,5,11,"0 .. 20,000",0,0,0,0,1499,1499,0,11
27292,Fairy Godmother Stories: Cinderella Collector's Edition,Big Fish Games,3,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27293,Crew 167: The Grand Block Odyssey,Other,22,0,"0 .. 20,000",0,0,0,0,1799,1799,0,1
27294,Log Challenge,Other,1,1,"0 .. 20,000",0,0,0,0,899,899,0,2
27295,Square Weapons Dungeon,Other,5,0,"0 .. 20,000",0,0,0,0,499,499,0,1
27296,Sumer,Other,13,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
27297,酒店二 The Hotel 2,Other,4,4,"0 .. 20,000",0,0,0,0,99,99,0,12
27298,Drone Hunter VR,Other,29,18,"0 .. 20,000",0,0,0,0,999,999,0,4
27299,Attack cockroach save the cake,Other,5,2,"0 .. 20,000",0,0,0,0,99,99,0,1
27300,Subterrarium,Other,5,1,"0 .. 20,000",0,0,0,0,499,499,0,1
27301,Airship Asunder,Other,7,9,"0 .. 20,000",0,0,0,0,999,999,0,13
27302,Art by Numbers,Other,1,1,"0 .. 20,000",0,0,0,0,199,199,0,1
27303,The Cabinets of Doctor Arcana,Other,27,4,"0 .. 20,000",0,0,0,0,999,999,0,1
27304,Nazi Elimination,Other,1,10,"0 .. 20,000",0,0,0,0,599,599,0,2
27305,Purple Noise Echo,Other,1,0,"0 .. 20,000",0,0,0,0,899,899,0,1
27306,Mosh Pit Simulator,Other,37,6,"0 .. 20,000",0,0,0,0,999,999,0,3
27307,Real Fishing VR,Other,9,9,"0 .. 20,000",0,0,0,0,1299,1299,0,2
27308,Shp Space,Other,3,3,"0 .. 20,000",0,0,0,0,99,99,0,2
27309,GACHIMUCHI The Card Game,Other,9,3,"0 .. 20,000",0,0,0,0,99,99,0,2
27310,Awakening: Moonfell Wood,Big Fish Games,8,1,"0 .. 20,000",0,0,0,0,699,699,0,324
27311,Trivia Vault: Health Trivia Deluxe,Ripknot Systems,24,19,"0 .. 20,000",0,0,0,0,1499,1499,0,63
27312,Speakerman,Other,5,1,"0 .. 20,000",0,0,0,0,399,399,0,1
27313,Reflections ~Dreams and Reality~,Other,3,1,"0 .. 20,000",0,0,0,0,999,999,0,12
27314,Gunkid 99,Other,49,0,"0 .. 20,000",0,0,0,0,599,599,0,1
27315,Unknown Castle,Other,3,0,"0 .. 20,000",0,0,0,0,599,599,0,1
27316,Redemption Cemetery: Grave Testimony Collector’s Edition,Big Fish Games,3,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27317,Elemental War,Other,18,6,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27318,Ninja Striker!,Other,4,1,"0 .. 20,000",0,0,0,0,399,399,0,8
27319,Fiber Twig 2,Other,6,0,"0 .. 20,000",0,0,0,0,999,999,0,10
27320,Fares,Other,6,0,"0 .. 20,000",0,0,0,0,699,699,0,3
27321,Operator Overload,Other,17,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27322,D20 Dungeons,Other,5,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
27323,Easy Audio Visualization,Other,43,11,"0 .. 20,000",0,0,0,0,299,299,0,1
27324,Taptiles,Other,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27325,Run Roll Rumble,Other,7,1,"0 .. 20,000",0,0,0,0,199,199,0,1
27326,Mahjong Secrets,Other,2,0,"0 .. 20,000",0,0,0,0,599,599,0,19
27327,Critical Gravity,Other,2,3,"0 .. 20,000",0,0,0,0,999,999,0,1
27328,Spider shooting bee,Other,3,2,"0 .. 20,000",0,0,0,0,1499,1499,0,6
27329,The Agency of Anomalies: Mystic Hospital Collector's Edition,Big Fish Games,11,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27330,Master of the Forbidden Sea,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,3
27331,Surface: The Soaring City Collector's Edition,Big Fish Games,1,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27332,Flower Design Ⅱ,Other,7,0,"0 .. 20,000",0,0,0,0,299,299,0,5
27333,Switch - Or Die Trying,Other,14,4,"0 .. 20,000",0,0,0,0,699,699,0,1
27334,Pixel Art Monster - Color by Number,Other,11,2,"0 .. 20,000",0,0,0,0,399,399,0,1
27335,Shatter EVERYTHING (VR),Other,8,1,"0 .. 20,000",0,0,0,0,599,599,0,1
27336,Lost in Harmony,Dear Villagers,21,2,"0 .. 20,000",0,0,0,0,699,699,0,20
27337,Beyond a Total Loss,Other,15,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27338,Grave Keeper,Other,20,27,"0 .. 20,000",0,0,0,0,99,999,90,6
27339,My Own Pet,Other,1,1,"0 .. 20,000",0,0,0,0,599,599,0,2
27340,Maraiyum: Rise of the Setting Sun,Other,5,3,"0 .. 20,000",0,0,0,0,599,599,0,1
27341,Champions,Other,2,0,"0 .. 20,000",0,0,0,0,0,0,0,1
27342,Great Ball of Fire,Other,5,4,"0 .. 20,000",0,0,0,0,299,299,0,2
27343,Mind Massaging Machine,Other,5,2,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27344,Rhythm Defender,Other,10,2,"0 .. 20,000",0,0,0,0,499,499,0,3
27345,Shinobi Spirits S Legend of Heroes/忍スピリッツS 真田獣勇士伝,Other,9,0,"0 .. 20,000",0,0,0,0,899,899,0,2
27346,The Spell - A Kinetic Novel,Other,16,0,"0 .. 20,000",0,0,0,0,499,499,0,3
27347,Dissimilation,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,3
27348,THE RITUAL (Indie Horror Game),Other,4,2,"0 .. 20,000",0,0,0,0,499,499,0,1
27349,Farrealm: The Prince of Winds,Other,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27350,Power Brain Trainer,Other,16,4,"0 .. 20,000",0,0,0,0,1199,1199,0,2
27351,Castra,Other,1,2,"0 .. 20,000",0,0,0,0,499,499,0,3
27352,Typing Instructor for Kids Gold,Individual Software,0,1,"0 .. 20,000",0,0,0,0,2999,2999,0,41
27353,Volantia,Other,12,4,"0 .. 20,000",0,0,0,0,1299,1299,0,1
27354,Xtreme Paddleball,Other,8,1,"0 .. 20,000",0,0,0,0,499,499,0,1
27355,Bitslap,Other,23,1,"0 .. 20,000",0,0,0,0,699,699,0,1
27356,Georifters,Other,4,0,"0 .. 20,000",0,0,0,0,2999,2999,0,1
27357,TOK 2,Other,72,8,"0 .. 20,000",0,0,0,0,99,99,0,16
27358,MOVIT,Other,1,1,"0 .. 20,000",0,0,0,0,99,99,0,1
27359,Taphouse VR,Other,139,11,"0 .. 20,000",6,0,6,0,0,0,0,3
27360,Zissi's Island,Other,16,2,"0 .. 20,000",0,0,0,0,199,199,0,1
27361,DesertShootout,Other,1,13,"0 .. 20,000",0,0,0,0,599,599,0,3
27362,Battle Bruise 2,Other,8,1,"0 .. 20,000",0,0,0,0,499,499,0,2
27363,Lumina,Other,16,5,"0 .. 20,000",0,0,0,0,1499,1499,0,5
27364,Funk Unplugged,Other,11,3,"0 .. 20,000",0,0,0,0,499,499,0,1
27365,One Bit Arena,Other,21,1,"0 .. 20,000",0,0,0,0,299,299,0,19
27366,Dark Zone Defense,Other,29,3,"0 .. 20,000",0,0,0,0,599,599,0,1
27367,Bonfire,Other,14,2,"0 .. 20,000",0,0,0,0,1799,1799,0,4
27368,Fly to KUMA MAKER,Other,8,0,"0 .. 20,000",0,0,0,0,0,0,0,5
27369,Tailypo: The Game,Other,0,3,"0 .. 20,000",0,0,0,0,999,999,0,1
27370,Haunted Hotel,Big Fish Games,1,4,"0 .. 20,000",0,0,0,0,699,699,0,324
27371,Bikerz,Other,1,1,"0 .. 20,000",0,0,0,0,799,799,0,2
27372,Loco Parentis VR,Other,12,14,"0 .. 20,000",0,0,0,0,2499,2499,0,2
27373,TANK SOULS,Other,0,3,"0 .. 20,000",0,0,0,0,99,99,0,3
27374,Voltron: Cubes of Olkarion,Other,30,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27375,Gaming Accelerator 2,Other,11,8,"0 .. 20,000",0,0,0,0,1499,1499,0,2
27376,Mech League Hunting,Other,6,4,"0 .. 20,000",0,0,0,0,699,699,0,2
27377,Re Painter,Other,15,1,"0 .. 20,000",0,0,0,0,499,499,0,1
27378,Ashes 2,Other,11,3,"0 .. 20,000",0,0,0,0,499,499,0,6
27379,ZombVR,Other,11,12,"0 .. 20,000",0,0,0,0,1399,1399,0,1
27380,WavePad Audio Editor,Other,4,0,"0 .. 20,000",0,0,0,0,9999,9999,0,6
27381,Obversion,Other,7,1,"0 .. 20,000",0,0,0,0,999,999,0,1
27382,Psycho Train,Alawar Entertainment,6,3,"0 .. 20,000",0,0,0,0,699,699,0,77
27383,Awesome Obstacle Challenge,Other,8,2,"0 .. 20,000",0,0,0,0,799,799,0,1
27384,MagicCat,Other,12,1,"0 .. 20,000",0,0,0,0,0,0,0,1
27385,The Shattered Blade,Other,5,0,"0 .. 20,000",0,0,0,0,399,399,0,1
27386,Extreme Skiing VR,Other,1,6,"0 .. 20,000",0,0,0,0,799,799,0,4
27387,Cosmo Chaser,Other,0,2,"0 .. 20,000",0,0,0,0,499,499,0,1
27388,Codemancer,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27389,Solitaire,Other,7,6,"0 .. 20,000",0,0,0,0,499,499,0,18
27390,Zombie Town : Online,Other,1,1,"0 .. 20,000",0,0,0,0,899,899,0,1
27391,Vermillion Watch: Parisian Pursuit Collector's Edition,Big Fish Games,5,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27392,Fission Superstar X,Other,103,13,"0 .. 20,000",0,0,0,0,1499,1499,0,1
27393,MRS SNAKE,Other,15,2,"0 .. 20,000",0,0,0,0,199,199,0,1
27394,SPACE MOUSE 35th Anniversary edition,Other,14,1,"0 .. 20,000",0,0,0,0,499,499,0,8
27395,Galactic Keep,Other,14,2,"0 .. 20,000",0,0,0,0,999,999,0,1
27396,Snares of Ruin 2,Other,6,0,"0 .. 20,000",0,0,0,0,699,699,0,4
27397,Dark Tales: Edgar Allan Poe's Ligeia Collector's Edition,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27398,Rise of the Slime,Other,44,5,"0 .. 20,000",0,0,0,0,999,999,0,1
27399,Bump Bump Bump,Other,2,0,"0 .. 20,000",0,0,0,0,399,399,0,2
27400,Minotaur's Maze,Other,6,2,"0 .. 20,000",0,0,0,0,999,999,0,1
27401,Fleet Star V,Other,3,0,"0 .. 20,000",0,0,0,0,199,199,0,1
27402,Night Lights,Other,36,2,"0 .. 20,000",0,0,0,0,999,999,0,18
27403,Gem Collector,Other,2,2,"0 .. 20,000",0,0,0,0,399,399,0,2
27404,Kid's Safety With George Blessure,Bmc Studio,16,3,"0 .. 20,000",0,0,0,0,99,99,0,23
27405,Super Ninja Hero VR,Other,11,1,"0 .. 20,000",0,0,0,0,999,999,0,1
27406,Dead Reckoning: The Crescent Case Collector's Edition,Big Fish Games,2,1,"0 .. 20,000",0,0,0,0,999,999,0,324
27407,Super Platformer Gun,Other,5,1,"0 .. 20,000",0,0,0,0,999,999,0,1
27408,Violet Cycle,Other,15,6,"0 .. 20,000",0,0,0,0,999,999,0,16
27409,Game Dashboard,Other,11,0,"0 .. 20,000",0,0,0,0,599,599,0,1
27410,Siege Hammer,Other,7,1,"0 .. 20,000",0,0,0,0,0,0,0,1
27411,Questlike,Other,1,1,"0 .. 20,000",0,0,0,0,99,99,0,3
27412,Quantism,Other,1,1,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27413,AstronTycoon2: Ritual,Other,15,5,"0 .. 20,000",0,0,0,0,1999,1999,0,2
27414,Scary defense,Other,1,1,"0 .. 20,000",0,0,0,0,199,199,0,10
27415,"Love, Guitars, and the Nashville Skyline",Sekai Project,20,8,"0 .. 20,000",0,0,0,0,999,999,0,112
27416,Zombien,Hosted Games,2,2,"0 .. 20,000",0,0,0,0,299,299,0,62
27417,Dawn of Warriors,Other,7,11,"0 .. 20,000",0,0,0,0,499,499,0,1
27418,Racing angle,Other,14,9,"0 .. 20,000",0,0,0,0,99,99,0,1
27419,I Hate Santa,Other,14,2,"0 .. 20,000",7,0,7,0,299,299,0,1
27420,魔法使いハナビィ Hanaby the Witch,Other,26,1,"0 .. 20,000",0,0,0,0,1399,1399,0,3
27421,Juice FX,Other,33,2,"0 .. 20,000",0,0,0,0,1999,1999,0,2
27422,RunVR,Other,16,3,"0 .. 20,000",211,0,211,0,599,599,0,2
27423,Kid Baby: Starchild,Other,2,1,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27424,Weeping Willow - Detective Visual Novel,Other,42,7,"0 .. 20,000",0,0,0,0,199,199,0,1
27425,Katana Kata,Other,29,4,"0 .. 20,000",0,0,0,0,1499,1499,0,5
27426,Crowe: The Drowned Armory,Other,13,3,"0 .. 20,000",0,0,0,0,499,499,0,1
27427,Silk,Other,16,2,"0 .. 20,000",0,0,0,0,1099,1099,0,2
27428,Action Ball 2,Other,10,3,"0 .. 20,000",0,0,0,0,699,699,0,1
27429,Aery,Other,17,6,"0 .. 20,000",0,0,0,0,699,699,0,8
27430,Stop Sign VR,Other,12,0,"0 .. 20,000",0,0,0,0,599,599,0,1
27431,HelixVision,Other,22,9,"0 .. 20,000",0,0,0,0,499,499,0,1
27432,Hyper Storm,Other,5,0,"0 .. 20,000",0,0,0,0,499,499,0,1
27433,Chimeras: Tune of Revenge Collector's Edition,Big Fish Games,4,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27434,VR Darts,Other,6,2,"0 .. 20,000",0,0,0,0,1499,1499,0,2
27435,Star Girl Proxima,Other,10,1,"0 .. 20,000",0,0,0,0,499,499,0,2
27436,Mortal Squad: Portal to Hell,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,2
27437,Lama Drama FPS - Texas Chainsaw Lamassacre,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,8
27438,Master Bladesmith,Other,45,4,"0 .. 20,000",0,0,0,0,2999,2999,0,1
27439,KobberParty - Castle Explorer,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,3
27440,Storm Chasers: Tornado Islands,HH-Games,11,0,"0 .. 20,000",0,0,0,0,699,699,0,66
27441,Chernobyl: Road of Death,Other,16,0,"0 .. 20,000",0,0,0,0,299,299,0,1
27442,Ichor,Other,2,0,"0 .. 20,000",0,0,0,0,399,399,0,1
27443,四季 The Four Seasons,Other,11,1,"0 .. 20,000",0,0,0,0,199,199,0,12
27444,A Butterfly in the District of Dreams,Sekai Project,14,0,"0 .. 20,000",0,0,0,0,999,999,0,112
27445,Keep Watching VR,Other,8,3,"0 .. 20,000",0,0,0,0,299,299,0,1
27446,Night Road,Other,4,0,"0 .. 20,000",0,0,0,0,399,399,0,1
27447,Xenociders,Other,7,6,"0 .. 20,000",0,0,0,0,2499,2499,0,1
27448,Игра забытых Богов. Проснись / Game of the forgotten Gods. Wake up,Other,3,0,"0 .. 20,000",0,0,0,0,99,99,0,1
27449,Retro RPG Online 2,Other,1,1,"0 .. 20,000",0,0,0,0,299,299,0,1
27450,KiKiMiMi2 / 听能力搜查官2,Other,18,0,"0 .. 20,000",0,0,0,0,99,99,0,8
27451,Quest Rooms,Other,17,7,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27452,Crazy Saloon VR,Other,9,4,"0 .. 20,000",0,0,0,0,999,999,0,1
27453,Synthrally,Other,3,1,"0 .. 20,000",0,0,0,0,499,499,0,1
27454,Swinger-Man,Other,2,1,"0 .. 20,000",0,0,0,0,699,699,0,1
27455,Sword of the Slayer,Choice of Games,4,3,"0 .. 20,000",0,0,0,0,499,499,0,116
27456,Ultimate Ski Jumping 2020,Forever Entertainment S. A.,3,4,"0 .. 20,000",0,0,0,0,999,999,0,54
27457,Burgers 2,Other,20,9,"0 .. 20,000",222,0,265,0,399,399,0,1
27458,Sweet Story Fallen Angel,Other,32,6,"0 .. 20,000",0,0,0,0,99,99,0,4
27459,Candy Island,Other,2,3,"0 .. 20,000",0,0,0,0,99,99,0,1
27460,Project Chemistry,Other,10,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27461,Starship Survivor,Other,6,4,"0 .. 20,000",0,0,0,0,2499,2499,0,1
27462,Last Stanza,Sekai Project,4,2,"0 .. 20,000",0,0,0,0,799,799,0,112
27463,Special Delivery,Other,14,8,"0 .. 20,000",0,0,0,0,999,999,0,3
27464,The God,Other,16,11,"0 .. 20,000",0,0,0,0,1299,1299,0,2
27465,Tunnels of Despair,Other,31,16,"0 .. 20,000",0,0,0,0,299,299,0,1
27466,Fierce Tales: The Dog's Heart Collector's Edition,Big Fish Games,3,0,"0 .. 20,000",0,0,0,0,999,999,0,324
27467,The Great Race,Other,10,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27468,Ailment,Other,2,1,"0 .. 20,000",0,0,0,0,599,599,0,1
27469,Christmas Eve: Midnight's Call Collector's Edition,Big Fish Games,9,0,"0 .. 20,000",0,0,0,0,0,0,0,324
27470,Melordandek,Other,11,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
27471,Howard Phillips Lovecar,Other,25,2,"0 .. 20,000",0,0,0,0,199,199,0,2
27472,Nira,Other,34,6,"0 .. 20,000",0,0,0,0,899,899,0,1
27473,Dark Tales: Edgar Allan Poe's The Bells Collector's Edition,Big Fish Games,2,0,"0 .. 20,000",0,0,0,0,1399,1399,0,324
27474,Bogatyr,Other,30,7,"0 .. 20,000",0,0,0,0,499,499,0,2
27475,"DvDrum, Ultimate Drum Simulator!",Other,64,10,"0 .. 20,000",0,0,0,0,999,999,0,1
27476,Exoder,Other,9,2,"0 .. 20,000",0,0,0,0,799,799,0,2
27477,Space Slam,Other,3,1,"0 .. 20,000",0,0,0,0,1199,1199,0,1
27478,Collector,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
27479,ROCKETRON,Other,15,1,"0 .. 20,000",0,0,0,0,599,599,0,18
27480,FragmentVR,Other,7,5,"0 .. 20,000",0,0,0,0,899,899,0,1
27481,Sushi Pachi Panic,Other,1,1,"0 .. 20,000",0,0,0,0,599,599,0,1
27482,A Quick Death,Other,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1
27483,Vein Hotel,Other,6,3,"0 .. 20,000",0,0,0,0,399,399,0,1
27484,D3D INSIDE,Other,32,6,"0 .. 20,000",0,0,0,0,49,499,90,11
27485,Odyssee,Other,1,0,"0 .. 20,000",0,0,0,0,349,349,0,1
27486,Demon Grade VR,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,2
27487,Hard Work,Other,3,7,"0 .. 20,000",0,0,0,0,499,499,0,2
27488,Gull Kebap VR,Other,2,0,"0 .. 20,000",0,0,0,0,0,0,0,1
27489,Disaster Dragon x Girls from Different Worlds,Other,2,0,"0 .. 20,000",0,0,0,0,999,999,0,3
27490,INFINITY RACER XD,DRUNKEN APES,4,1,"0 .. 20,000",0,0,0,0,399,399,0,30
27491,Star Speeder,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
27492,AridFortress,Other,1,9,"0 .. 20,000",0,0,0,0,599,599,0,4
27493,Section Six,Other,4,0,"0 .. 20,000",0,0,0,0,399,399,0,1
27494,Bug Splatt,Other,1,1,"0 .. 20,000",0,0,0,0,299,299,0,1
27495,Debit And Credit:A Walk Through Accounting Hell,Other,1,3,"0 .. 20,000",0,0,0,0,299,299,0,1
27496,YOU DON'T KNOW JACK HEADRUSH,Other,28,9,"0 .. 20,000",0,0,0,0,299,299,0,19
27497,Kautic - The Bald Wizard,Other,16,3,"0 .. 20,000",404,0,404,0,299,299,0,1
27498,Dungeon Quest,Other,6,1,"0 .. 20,000",0,0,0,0,99,99,0,2
27499,Achaem,Other,8,0,"0 .. 20,000",0,0,0,0,699,699,0,2
27500,The Game We All Have To Play,Other,1,2,"0 .. 20,000",0,0,0,0,399,399,0,1
27501,The Burning Descent,Other,6,1,"0 .. 20,000",0,0,0,0,2499,2499,0,1
27502,Airplane Sky Voyage,Other,8,8,"0 .. 20,000",0,0,0,0,1199,1199,0,8
27503,Banzo - Marks of Slavery,Other,17,3,"0 .. 20,000",0,0,0,0,599,599,0,1
27504,Stealthscape,Other,7,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27505,Tales of the Deck,Other,11,3,"0 .. 20,000",0,0,0,0,999,999,0,1
27506,Choco Pixel,Blender Games,9,1,"0 .. 20,000",0,0,0,0,199,199,0,60
27507,Lost Artifacts: Soulstone,8floor,5,5,"0 .. 20,000",0,0,0,0,1499,1499,0,55
27508,Nyanco Dream,Other,34,9,"0 .. 20,000",0,0,0,0,59,99,40,6
27509,The Homestead Invasion,Other,14,4,"0 .. 20,000",0,0,0,0,899,899,0,1
27510,Foe Frenzy,Other,5,0,"0 .. 20,000",0,0,0,0,699,699,0,1
27511,Position,Other,4,2,"0 .. 20,000",0,0,0,0,1599,1599,0,1
27512,World Builder,Other,16,3,"0 .. 20,000",0,0,0,0,999,999,0,1
27513,VOiD,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,1
27514,Gang District,Other,4,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27515,WarriOrb,Other,67,3,"0 .. 20,000",0,0,0,0,1299,1299,0,2
27516,Total Singu,Other,3,1,"0 .. 20,000",0,0,0,0,299,299,0,1
27517,Adventure Hero,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,10
27518,sok-stories,Sokpop Collective,9,1,"0 .. 20,000",0,0,0,0,299,299,0,63
27519,Drift 7 Islands (survival),Other,5,3,"0 .. 20,000",0,0,0,0,0,0,0,2
27520,Present for Manager,Other,11,0,"0 .. 20,000",0,0,0,0,399,399,0,1
27521,Boolean,Other,5,1,"0 .. 20,000",0,0,0,0,699,699,0,1
27522,Casino Mega Collection,Other,5,2,"0 .. 20,000",0,0,0,0,699,699,0,5
27523,Western Bank VR,Other,6,0,"0 .. 20,000",0,0,0,0,599,599,0,3
27524,Dwarf Defense,Other,10,2,"0 .. 20,000",0,0,0,0,199,199,0,1
27525,Snaliens,Other,27,1,"0 .. 20,000",0,0,0,0,799,799,0,1
27526,Tales of Terror: Crimson Dawn,Big Fish Games,1,1,"0 .. 20,000",0,0,0,0,699,699,0,324
27527,Sumo,Other,8,1,"0 .. 20,000",0,0,0,0,999,999,0,1
27528,Entwined: The Perfect Murder,Other,7,0,"0 .. 20,000",0,0,0,0,599,599,0,6
27529,10k,Other,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
27530,Night Witch: 588,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,3
27531,MiniGolf Maker,Other,17,5,"0 .. 20,000",0,0,0,0,699,699,0,1
27532,Wrestlers Without Boundaries,Other,4,6,"0 .. 20,000",0,0,0,0,399,399,0,11
27533,Cavesweeper,Other,14,1,"0 .. 20,000",0,0,0,0,299,299,0,2
27534,Chronicle: Unit Eight,Other,11,0,"0 .. 20,000",0,0,0,0,1499,1499,0,3
27535,Jungle Dino VR,Other,0,1,"0 .. 20,000",0,0,0,0,999,999,0,5
27536,FrogStatue,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
27537,ManaTech,Other,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
27538,13 Cycles: Chaos Control,Other,4,6,"0 .. 20,000",0,0,0,0,699,699,0,1
27539,RetroGunX VR,Other,12,2,"0 .. 20,000",0,0,0,0,1199,1199,0,1
27540,Jewel Match Atlantis Solitaire - Collector's Edition,Other,12,1,"0 .. 20,000",0,0,0,0,1299,1299,0,10
27541,Sea of memories,Other,5,4,"0 .. 20,000",0,0,0,0,999,999,0,10
27542,His Chuunibyou Cannot Be Cured!,MangaGamer,11,1,"0 .. 20,000",0,0,0,0,1499,1499,0,51
27543,SKULLMASTER'S ARENA,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,4
27544,MECCHA ZOMBIES,Other,4,2,"0 .. 20,000",0,0,0,0,1199,1199,0,1
27545,Tactera,Other,8,2,"0 .. 20,000",0,0,0,0,1499,1499,0,5
27546,Player's Eleven,Other,5,1,"0 .. 20,000",0,0,0,0,1799,1799,0,1
27547,Paper Toss VR,Other,0,4,"0 .. 20,000",0,0,0,0,99,99,0,2
27548,CUBeKA,Other,6,1,"0 .. 20,000",0,0,0,0,499,499,0,1
27549,The New California,Other,5,2,"0 .. 20,000",0,0,0,0,299,299,0,2
27550,Formula Retro Racing,Other,23,16,"0 .. 20,000",0,0,0,0,1299,1299,0,2
27551,Planetes,Other,12,8,"0 .. 20,000",0,0,0,0,999,999,0,1
27552,Galencia,Other,23,0,"0 .. 20,000",0,0,0,0,299,299,0,1
27553,Entelechy,Other,6,0,"0 .. 20,000",0,0,0,0,499,499,0,1
27554,Harvest Simulator VR,Other,5,3,"0 .. 20,000",0,0,0,0,499,499,0,1
27555,KARA Accounting,Other,2,0,"0 .. 20,000",0,0,0,0,599,599,0,1
27556,A Lost Room,Other,8,5,"0 .. 20,000",0,0,0,0,999,999,0,8
27557,Grand Kokoro - Episode 1,Other,3,1,"0 .. 20,000",0,0,0,0,499,499,0,1
27558,Chuhou Joutai,Other,3,0,"0 .. 20,000",0,0,0,0,999,999,0,1
27559,LOGistICAL: Norway,Sacada,3,1,"0 .. 20,000",0,0,0,0,699,699,0,20
27560,Wire up!,Other,0,1,"0 .. 20,000",0,0,0,0,199,199,0,1
27561,JUST a Game,Other,12,9,"0 .. 20,000",0,0,0,0,99,99,0,1
27562,Brimhelm,Other,1,1,"0 .. 20,000",0,0,0,0,1999,1999,0,1
27563,Exodus: Proxima Centauri,Other,7,3,"0 .. 20,000",0,0,0,0,0,0,0,2
27564,Forest of MATH,Other,1,0,"0 .. 20,000",0,0,0,0,399,399,0,1
27565,Ultimo Reino 2,Other,15,10,"0 .. 20,000",0,0,0,0,499,499,0,2
27566,Invaders! From Outer Space,familyplay,2,0,"0 .. 20,000",0,0,0,0,0,0,0,44
27567,Simple Farm,Other,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1
27568,Melon Simulator,Other,53,10,"0 .. 20,000",0,0,0,0,499,499,0,3
