,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
10924,Terroir,Other,216,82,"0 .. 20,000",0,0,0,0,799,799,0,1
10925,MetaTron,Other,52,62,"0 .. 20,000",264,0,264,0,0,0,0,1
10926,Dwarflings,Other,34,13,"0 .. 20,000",289,0,295,0,299,299,0,5
10927,XP Girls,SakuraGame,110,29,"0 .. 20,000",396,0,396,0,199,199,0,34
10928,The Weaponographist,Other,57,19,"0 .. 20,000",0,0,0,0,999,999,0,2
10929,Mortos,Other,37,37,"0 .. 20,000",553,0,553,0,99,99,0,2
10930,Champions of Anteria,Ubisoft,71,79,"0 .. 20,000",0,0,0,0,2999,2999,0,123
10931,Circa Infinity,Other,222,16,"0 .. 20,000",0,0,0,0,799,799,0,4
10932,Project Remedium,Other,38,70,"0 .. 20,000",394,0,405,0,1499,1499,0,2
10933,Dexodonex,Other,49,12,"0 .. 20,000",259,0,222,0,99,99,0,1
10934,Last Dream: World Unknown,Other,42,12,"0 .. 20,000",145,0,290,0,249,999,75,2
10935,Star Rangers VR - Free Demo,Other,12,9,"0 .. 20,000",0,0,0,0,0,0,0,1
10936,Unfinished - An Artist's Lament,Other,22,11,"0 .. 20,000",0,0,0,0,499,499,0,2
10937,1931: Scheherazade at the Library of Pergamum,Other,84,37,"0 .. 20,000",391,0,391,0,249,999,75,2
10938,Guardian's Oath,Other,96,37,"0 .. 20,000",0,0,0,0,99,99,0,1
10939,The Herbalist,Other,461,26,"0 .. 20,000",0,0,0,0,599,599,0,1
10940,Fantasy Lands,Other,2,0,"0 .. 20,000",0,0,0,0,0,0,0,1
10941,Chinatris,Other,396,66,"0 .. 20,000",0,0,0,0,199,199,0,11
10942,Voodoo Dice,Ubisoft,7,0,"0 .. 20,000",0,0,0,0,499,499,0,123
10943,Ero Date,Other,26,9,"0 .. 20,000",0,0,0,0,149,149,0,10
10944,Hidden in Plain Sight,Other,355,4,"0 .. 20,000",321,0,321,0,599,599,0,1
10945,Tank Battle: North Africa,HexWar Games,18,7,"0 .. 20,000",110,0,110,0,999,999,0,43
10946,Lone King,Other,1,0,"0 .. 20,000",0,0,0,0,0,0,0,2
10947,Sam & Max 203: Night of the Raving Dead,Other,49,5,"0 .. 20,000",106,0,106,0,0,0,0,15
10948,Ground Breakers,Other,35,15,"0 .. 20,000",0,0,0,0,99,99,0,1
10949,Remyadry,Other,418,53,"0 .. 20,000",0,0,0,0,999,999,0,17
10950,LocoCycle,Xbox Game Studios,205,57,"0 .. 20,000",19,0,19,0,999,999,0,37
10951,ExoTanks,Other,56,21,"0 .. 20,000",0,0,0,0,399,399,0,1
10952,Hatch and Slay,Other,23,19,"0 .. 20,000",171,0,171,0,199,199,0,1
10953,My Riding Stables: Life with Horses,familyplay,112,20,"0 .. 20,000",0,0,0,0,1499,1499,0,44
10954,Hard to Be a God,Other,41,9,"0 .. 20,000",0,0,0,0,799,799,0,12
10955,Dawn of Andromeda,Iceberg Interactive,100,95,"0 .. 20,000",0,0,0,0,2999,2999,0,40
10956,Africa Hunting,Ghost_RUS Games,22,30,"0 .. 20,000",0,0,0,0,49,99,51,50
10957,Galacide,Other,75,12,"0 .. 20,000",0,0,0,0,999,999,0,2
10958,Serious Sam Classic: The Second Encounter,Devolver Digital,1026,37,"0 .. 20,000",87,0,128,0,599,599,0,78
10959,Lost in the Dungeon,Other,56,34,"0 .. 20,000",9,0,9,0,599,599,0,1
10960,Don Bradman Cricket 14,Other,525,57,"0 .. 20,000",459,0,459,0,1999,1999,0,10
10961,Chef: A Restaurant Tycoon Game,Digital Tribe,407,119,"0 .. 20,000",217,8,323,8,1999,1999,0,28
10962,月夜下的紅茶杯 ~ Blacktea With Moon,Other,437,22,"0 .. 20,000",0,0,0,0,99,99,0,9
10963,Sexy Jigsaw | 性感拼图 | 섹시 퍼즐 | セクシーなパズル,Other,129,20,"0 .. 20,000",0,0,0,0,399,399,0,7
10964,Pivvot,Other,206,21,"0 .. 20,000",100,0,100,0,499,499,0,1
10965,Sam & Max 204: Chariots of the Dogs,Other,47,5,"0 .. 20,000",131,0,131,0,0,0,0,15
10966,Ferrum's Secrets: Where Is Grandpa?,Other,43,61,"0 .. 20,000",175,0,258,0,499,499,0,9
10967,A Stroke of Fate: Operation Valkyrie,Other,16,11,"0 .. 20,000",0,0,0,0,699,699,0,12
10968,Recourse,Other,14,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
10969,Uncraft World,Other,386,67,"0 .. 20,000",0,0,0,0,999,999,0,1
10970,Steampunk Genius,Other,23,3,"0 .. 20,000",0,0,0,0,0,0,0,5
10971,Horace,505 Games,307,58,"0 .. 20,000",109,0,109,0,1499,1499,0,32
10972,Motorcycle Club,Other,21,59,"0 .. 20,000",243,0,243,0,999,999,0,3
10973,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,Big Fish Games,27,4,"0 .. 20,000",0,0,0,0,999,999,0,327
10974,Home Sweet Home EP2,Other,507,155,"0 .. 20,000",111,0,111,0,1899,1899,0,1
10975,Townopolis,Other,50,24,"0 .. 20,000",127,0,127,0,399,399,0,9
10976,WRATH: Aeon of Ruin,Other,685,73,"0 .. 20,000",94,0,94,0,2499,2499,0,1
10977,Buoyancy,Other,292,68,"0 .. 20,000",449,0,611,0,1299,1299,0,1
10978,Airport Madness 3D: Volume 2,Other,70,22,"0 .. 20,000",0,0,0,0,1999,1999,0,5
10979,Space Fist,Other,40,13,"0 .. 20,000",0,0,0,0,1599,1599,0,1
10980,Let's Sing 2016,Plug In Digital,27,24,"0 .. 20,000",0,0,0,0,1999,1999,0,87
10981,Dragon's Wake,Other,331,45,"0 .. 20,000",171,0,171,0,399,399,0,1
10982,World Boxing Manager,Other,68,44,"0 .. 20,000",0,0,0,0,499,499,0,4
10983,Smart Game Booster,Other,62,35,"0 .. 20,000",0,0,0,0,0,0,0,1
10984,CloudCity VR,Other,2,13,"0 .. 20,000",0,0,0,0,1199,1199,0,1
10985,Knee Deep,Other,125,32,"0 .. 20,000",245,0,245,0,1999,1999,0,1
10986,Mosaique Neko Waifus 2,Other,225,13,"0 .. 20,000",0,0,0,0,199,199,0,4
10987,Magnifico,Slitherine Ltd.,79,52,"0 .. 20,000",55,0,55,0,499,499,0,87
10988,YOU DON'T KNOW JACK Vol. 2,Other,32,9,"0 .. 20,000",0,0,0,0,299,299,0,19
10989,Aegis of Earth: Protonovus Assault,Other,27,15,"0 .. 20,000",0,0,0,0,1999,1999,0,11
10990,Stickman Jetpack,Other,28,17,"0 .. 20,000",0,0,0,0,99,99,0,2
10991,S2ENGINE HD,Other,149,57,"0 .. 20,000",0,0,0,0,1999,1999,0,1
10992,Blackout Rugby Manager,Other,28,10,"0 .. 20,000",0,0,0,0,0,0,0,1
10993,Again?,Other,14,31,"0 .. 20,000",0,0,0,0,99,99,0,1
10994,Bomb The Monsters!,Other,14,17,"0 .. 20,000",0,0,0,0,399,399,0,6
10995,Caveman Craig,Other,66,18,"0 .. 20,000",0,0,0,0,499,499,0,1
10996,Hide & Hold Out - H2o,Other,357,281,"0 .. 20,000",1141,0,1141,0,1799,1799,0,1
10997,Viking Squad,Other,199,32,"0 .. 20,000",0,0,0,0,1499,1499,0,1
10998,NightCry,PLAYISM,144,92,"0 .. 20,000",1236,0,1236,0,2499,2499,0,76
10999,Void Raiders,Other,53,21,"0 .. 20,000",0,0,0,0,499,499,0,3
11000,Spire of Sorcery – Character Generator,Other,29,5,"0 .. 20,000",0,0,0,0,0,0,0,3
11001,Speedball Arena,Other,31,8,"0 .. 20,000",0,0,0,0,999,999,0,5
11002,Please State Your Name : A VR Animated Film,Other,36,14,"0 .. 20,000",0,0,0,0,0,0,0,4
11003,Lords of the Realm III,Rebellion,9,13,"0 .. 20,000",0,0,0,0,499,499,0,30
11004,2D Neon Cube,Laush Studio,81,44,"0 .. 20,000",0,0,0,0,399,399,0,76
11005,Project Rampage VR,Other,52,20,"0 .. 20,000",0,0,0,0,0,0,0,3
11006,Zeus vs Monsters - Math Game for kids,Other,33,11,"0 .. 20,000",0,0,0,0,599,599,0,3
11007,Animal Lover,Other,127,14,"0 .. 20,000",657,0,657,0,999,999,0,2
11008,Political Puzzle,Other,32,36,"0 .. 20,000",0,0,0,0,99,99,0,11
11009,VRIQ,Other,18,8,"0 .. 20,000",7,0,7,0,0,0,0,1
11010,Jake's Love Story,Other,82,13,"0 .. 20,000",11736,0,11736,0,999,999,0,8
11011,Tic-Toc-Tower,Other,47,25,"0 .. 20,000",216,0,216,0,299,299,0,14
11012,Grey Hack,Other,427,54,"0 .. 20,000",419,0,419,0,1499,1499,0,2
11013,Phantom Trigger,tinyBuild,52,28,"0 .. 20,000",250,0,250,0,1499,1499,0,48
11014,LoveKami -Useless Goddess-,Other,220,47,"0 .. 20,000",185,0,240,0,1299,1299,0,8
11015,阿津,Other,87,4,"0 .. 20,000",0,0,0,0,0,0,0,1
11016,Mission Zigloton,Other,160,8,"0 .. 20,000",0,0,0,0,0,0,0,1
11017,烽火大秦,Other,2,10,"0 .. 20,000",0,0,0,0,0,0,0,1
11018,Aerofly FS 1 Flight Simulator,Other,100,55,"0 .. 20,000",0,0,0,0,1999,1999,0,3
11019,Les Fleursword,Paradise Project,139,130,"0 .. 20,000",0,0,0,0,199,199,0,24
11020,Wonky Pigeon!,Other,16,81,"0 .. 20,000",0,0,0,0,0,0,0,1
11021,Chip's Challenge 2,Other,71,9,"0 .. 20,000",0,0,0,0,499,499,0,3
11022,Damn Dolls,Other,4,3,"0 .. 20,000",0,0,0,0,499,499,0,1
11023,Xendless,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
11024,Casual Desktop Game,Other,106,16,"0 .. 20,000",0,0,0,0,0,0,0,1
11025,局外人 L'Etranger,Other,117,32,"0 .. 20,000",0,0,0,0,0,0,0,1
11026,Bad Day,Other,31,15,"0 .. 20,000",0,0,0,0,49,99,51,8
11027,Neon Force Pushers,Other,9,7,"0 .. 20,000",0,0,0,0,0,0,0,1
11028,001 Game Creator,Other,145,41,"0 .. 20,000",0,0,0,0,5999,5999,0,1
11029,True Love ～Confide to the Maple～,Other,919,159,"0 .. 20,000",0,0,0,0,599,1199,50,2
11030,Ping Pong League,Other,36,23,"0 .. 20,000",0,0,0,0,0,0,0,1
11031,Army of Pixels,Other,42,9,"0 .. 20,000",0,0,0,0,499,499,0,1
11032,The Rose and I,Other,148,19,"0 .. 20,000",0,0,0,0,0,0,0,2
11033,Heart&Slash,Other,355,78,"0 .. 20,000",137,0,200,0,1499,1499,0,1
11034,Tiny Tanks,Other,88,34,"0 .. 20,000",108,0,108,0,999,999,0,1
11035,Galactic Lander,Other,80,9,"0 .. 20,000",0,0,0,0,0,0,0,3
11036,Trackmania² Lagoon,Ubisoft,137,85,"0 .. 20,000",50,0,50,0,1999,1999,0,123
11037,Comit the Astrodian,Other,17,5,"0 .. 20,000",0,0,0,0,49,99,51,9
11038,Impact Winter,BANDAI NAMCO Entertainment,153,227,"0 .. 20,000",197,0,197,0,1999,1999,0,72
11039,FootRock 2,Other,45,9,"0 .. 20,000",1072,0,1079,0,99,99,0,2
11040,Sailaway - The Sailing Simulator,Other,469,237,"0 .. 20,000",0,0,0,0,4500,4500,0,1
11041,A Boy and His Beard,Other,41,16,"0 .. 20,000",0,0,0,0,0,0,0,1
11042,Flight Unlimited Las Vegas,Other,6,18,"0 .. 20,000",0,0,0,0,299,299,0,1
11043,Skater Frog,Other,91,11,"0 .. 20,000",0,0,0,0,0,0,0,1
11044,TroubleDays,Other,598,55,"0 .. 20,000",30,17,30,17,1299,1299,0,3
11045,DreamEater 噬梦者,Other,362,101,"0 .. 20,000",74,0,74,0,499,499,0,1
11046,MinosMaze - The Minotaur's Labyrinth,Other,28,22,"0 .. 20,000",215,0,215,0,499,499,0,1
11047,Survivor,Other,64,33,"0 .. 20,000",0,0,0,0,0,0,0,1
11048,Kynseed,Other,641,71,"0 .. 20,000",34,0,34,0,999,999,0,1
11049,Clatter,Other,336,62,"0 .. 20,000",246,0,382,0,999,999,0,3
11050,Neverinth,Other,513,142,"0 .. 20,000",872,0,872,0,1599,1599,0,10
11051,CHANGE: A Homeless Survival Experience,Other,788,65,"0 .. 20,000",0,0,0,0,1499,1499,0,1
11052,Fastigium,Other,23,20,"0 .. 20,000",0,0,0,0,0,0,0,2
11053,Ben 10,Other,105,30,"0 .. 20,000",0,0,0,0,1999,1999,0,11
11054,League of Pixels - 2D MOBA,Other,56,10,"0 .. 20,000",0,0,0,0,0,0,0,1
11055,Signal Ops,Other,51,34,"0 .. 20,000",9,0,9,0,999,999,0,3
11056,Pale Echoes,Degica,40,7,"0 .. 20,000",249,0,249,0,499,499,0,97
11057,Unpossible,Other,96,15,"0 .. 20,000",0,0,0,0,299,299,0,2
11058,Daddy's gone a-hunting,Other,5,10,"0 .. 20,000",0,0,0,0,49,99,51,4
11059,Catch & Release,Other,250,21,"0 .. 20,000",0,0,0,0,1999,1999,0,1
11060,Precursors,Other,35,25,"0 .. 20,000",5,0,5,0,1499,1499,0,2
11061,Lunarsea,Other,39,12,"0 .. 20,000",0,0,0,0,0,0,0,1
11062,Grey Phobia,Other,37,32,"0 .. 20,000",107,0,107,0,299,299,0,3
11063,Warhammer Underworlds: Online,Other,498,166,"0 .. 20,000",0,0,0,0,2999,2999,0,1
11064,Vreal,Other,21,10,"0 .. 20,000",0,0,0,0,0,0,0,1
11065,Dispersio,Other,53,2,"0 .. 20,000",0,0,0,0,99,99,0,3
11066,Orbital X,Other,40,5,"0 .. 20,000",0,0,0,0,299,299,0,1
11067,Hero Express,Other,11,2,"0 .. 20,000",0,0,0,0,499,499,0,2
11068,Paws,Other,425,46,"0 .. 20,000",710,0,710,0,1499,1499,0,10
11069,Probability 0,Other,42,13,"0 .. 20,000",0,0,0,0,699,699,0,7
11070,Choice of the Deathless,Choice of Games,296,24,"0 .. 20,000",0,0,0,0,399,399,0,117
11071,OMG: One Million Guns,DigiPen Institute of Technology,3,0,"0 .. 20,000",0,0,0,0,0,0,0,29
11072,SwarmZ,Other,89,55,"0 .. 20,000",0,0,0,0,499,499,0,2
11073,Call of Cthulhu: Prisoner of Ice,Other,35,13,"0 .. 20,000",0,0,0,0,599,599,0,16
11074,Cold Space,Other,98,37,"0 .. 20,000",0,0,0,0,0,0,0,1
11075,Valkyrie's Arrow | 瓦尔基丽的箭,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,1
11076,AtmaSphere,GrabTheGames,104,22,"0 .. 20,000",0,0,0,0,299,299,0,42
11077,Sword Legacy: Omen,Team17 Digital Ltd,286,134,"0 .. 20,000",205,4,339,4,1799,1799,0,49
11078,Storm over the Pacific,Other,15,15,"0 .. 20,000",0,0,0,0,99,999,90,12
11079,Boo Bunny Plague,Other,204,65,"0 .. 20,000",0,0,0,0,199,199,0,2
11080,Rocket Riot,Other,41,12,"0 .. 20,000",648,0,648,0,999,999,0,1
11081,Burnin' Rubber 5 HD,Other,119,16,"0 .. 20,000",332,0,332,0,999,999,0,2
11082,Paddle Up,Other,207,30,"0 .. 20,000",0,0,0,0,999,999,0,1
11083,AR-K: The Great Escape,Other,96,8,"0 .. 20,000",0,0,0,0,799,799,0,4
11084,Star Trek: Starfleet Command Gold Edition,Interplay Entertainment Corp.,58,46,"0 .. 20,000",0,0,0,0,999,999,0,20
11085,StarsOne,Other,361,108,"0 .. 20,000",287,0,287,0,999,999,0,1
11086,Handsome Mr. Frog,Other,143,10,"0 .. 20,000",157,0,157,0,99,99,0,2
11087,Starcom: Nexus,Other,858,60,"0 .. 20,000",0,0,0,0,1999,1999,0,1
11088,iStorm,Other,45,64,"0 .. 20,000",0,0,0,0,0,0,0,1
11089,LAMO The Game,Other,64,40,"0 .. 20,000",0,0,0,0,0,0,0,1
11090,Defence to death,Laush Studio,25,34,"0 .. 20,000",272,0,291,0,599,599,0,76
11091,samurai_jazz,Other,59,29,"0 .. 20,000",0,0,0,0,99,99,0,11
11092,Virtual Virtual Reality,Other,375,22,"0 .. 20,000",0,0,0,0,1499,1499,0,3
11093,Mirror Mysteries 2,Strategy First,42,27,"0 .. 20,000",2,0,2,0,499,499,0,145
11094,Tiny Tales: Heart of the Forest,Artifex Mundi,75,22,"0 .. 20,000",243,0,243,0,999,999,0,80
11095,Robothorium,Other,231,80,"0 .. 20,000",0,0,0,0,1499,1499,0,2
11096,Boogeyman 2,Other,167,34,"0 .. 20,000",0,0,0,0,499,499,0,5
11097,Our world has not decayed,Other,177,30,"0 .. 20,000",0,0,0,0,199,199,0,2
11098,Rag Doll Kung Fu,Other,44,18,"0 .. 20,000",0,0,0,0,999,999,0,1
11099,Winter Resort Simulator,Aerosoft GmbH,483,133,"0 .. 20,000",837,0,837,0,2999,2999,0,27
11100,Cowboys vs Hipsters,Other,5,1,"0 .. 20,000",0,0,0,0,0,0,0,1
11101,Farm Machines Championships 2014,Other,48,74,"0 .. 20,000",0,0,0,0,0,0,0,1
11102,Computer Tycoon,Other,411,102,"0 .. 20,000",35,0,35,0,1999,1999,0,2
11103,Imagination - Online Board game,Other,16,17,"0 .. 20,000",0,0,0,0,0,0,0,1
11104,CINEVR,Other,15,25,"0 .. 20,000",1,0,1,0,0,0,0,1
11105,Nash Racing 2: Muscle cars,Tero Lunkka,17,29,"0 .. 20,000",0,0,0,0,49,99,51,53
11106,Sunset,Other,162,74,"0 .. 20,000",0,0,0,0,1999,1999,0,6
11107,HACK_IT,Other,36,112,"0 .. 20,000",0,0,0,0,1399,1399,0,1
11108,Camp Sunshine,Other,204,20,"0 .. 20,000",278,0,278,0,299,299,0,1
11109,Staden under Gamlestaden,Other,41,10,"0 .. 20,000",0,0,0,0,0,0,0,1
11110,NITE Team 4 - Military Hacking Division,Other,773,44,"0 .. 20,000",0,0,0,0,3499,3499,0,4
11111,Type,Other,0,3,"0 .. 20,000",0,0,0,0,99,99,0,1
11112,Chosen 2,Senpai Studios,114,75,"0 .. 20,000",214,0,245,0,49,499,90,24
11113,Vampire's Fall: Origins,Other,280,51,"0 .. 20,000",0,0,0,0,1299,1299,0,1
11114,RealityCapture,Other,69,27,"0 .. 20,000",0,0,0,0,3999,3999,0,1
11115,Samhain World,Other,1,5,"0 .. 20,000",0,0,0,0,0,0,0,2
11116,Comic Book Hero: The Greatest Cape,Viva Media,52,63,"0 .. 20,000",0,0,0,0,1999,1999,0,32
11117,Arkshot,Other,95,29,"0 .. 20,000",0,0,0,0,499,499,0,17
11118,Awaken The Time,Other,4,2,"0 .. 20,000",0,0,0,0,1999,1999,0,1
11119,Wasted Pizza,Other,33,80,"0 .. 20,000",0,0,0,0,99,99,0,1
11120,Christmas Race,RewindApp,30,27,"0 .. 20,000",0,0,0,0,49,99,51,64
11121,Blades of the Righteous,Other,12,7,"0 .. 20,000",219,0,219,0,299,299,0,1
11122,The Book of Desires,1C Entertainment,25,29,"0 .. 20,000",120,0,120,0,699,699,0,98
11123,The Confines Of The Crown,Other,184,21,"0 .. 20,000",145,0,145,0,1999,1999,0,10
11124,BRAWL,Other,48,21,"0 .. 20,000",228,0,228,0,1499,1499,0,4
11125,Continue?9876543210,Other,96,74,"0 .. 20,000",0,0,0,0,999,999,0,1
11126,Proto Raider,Other,76,18,"0 .. 20,000",72,0,72,0,1199,1199,0,3
11127,Monster Energy Supercross - The Official Videogame 2,Milestone S.r.l.,311,76,"0 .. 20,000",309,0,309,0,3999,3999,0,26
11128,Good Morning World,Other,80,28,"0 .. 20,000",0,0,0,0,0,0,0,1
11129,Wind Child,Other,63,13,"0 .. 20,000",88,0,88,0,599,599,0,3
11130,HORSE,Other,69,51,"0 .. 20,000",0,0,0,0,0,0,0,1
11131,Remnants of a Beautiful Day,Other,41,28,"0 .. 20,000",0,0,0,0,0,0,0,5
11132,假如我是人工智能 Big Brother Is Shaping You,Other,580,88,"0 .. 20,000",34,34,34,34,399,399,0,2
11133,Viking Trickshot,Other,37,4,"0 .. 20,000",0,0,0,0,0,0,0,2
11134,Deathsmiles,Degica,339,7,"0 .. 20,000",310,0,310,0,1999,1999,0,97
11135,FEMINAZI: 3000,Back To Basics Gaming,31,38,"0 .. 20,000",1,0,1,0,99,99,0,56
11136,Project Explore,Other,171,71,"0 .. 20,000",0,0,0,0,499,499,0,2
11137,Becoming Homeless: A Human Experience,Other,13,15,"0 .. 20,000",0,0,0,0,0,0,0,4
11138,Test Drive: Ferrari Racing Legends,Other,155,115,"0 .. 20,000",236,0,236,0,1999,1999,0,1
11139,Ultimate Logic Puzzle Collection,Other,39,9,"0 .. 20,000",0,0,0,0,0,0,0,2
11140,I Want To Be Human,Rising Star Games,30,30,"0 .. 20,000",281,0,281,0,299,299,0,20
11141,Dead Space 3,Electronic Arts,513,152,"0 .. 20,000",160,64,214,92,1999,1999,0,62
11142,PooSky,W.T.B.,35,23,"0 .. 20,000",0,0,0,0,499,499,0,26
11143,Amazing Princess Sarah,Other,129,67,"0 .. 20,000",0,0,0,0,499,499,0,2
11144,Earthworm Jim 3D,Other,41,42,"0 .. 20,000",0,0,0,0,1999,1999,0,13
11145,ButcherBoy,Other,31,25,"0 .. 20,000",0,0,0,0,99,99,0,10
11146,Hellpoint: The Thespian Feast,tinyBuild,360,189,"0 .. 20,000",33,0,33,0,0,0,0,48
11147,Weaves of Fate,Other,53,19,"0 .. 20,000",0,0,0,0,399,399,0,1
11148,Storage Inc 2,Other,22,9,"0 .. 20,000",0,0,0,0,999,999,0,1
11149,Odd Realm,Other,360,35,"0 .. 20,000",0,0,0,0,999,999,0,1
11150,Spelling Quest Online,Other,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
11151,Message Quest,Other,695,110,"0 .. 20,000",0,0,0,0,299,299,0,1
11152,Steven Universe: Save the Light,Other,566,57,"0 .. 20,000",1124,0,1616,0,2499,2499,0,5
11153,Dawn of the Breakers,Other,37,52,"0 .. 20,000",0,0,0,0,0,0,0,2
11154,Season Match,Buka Entertainment,111,34,"0 .. 20,000",206,0,206,0,399,399,0,67
11155,Will Glow the Wisp,Other,144,24,"0 .. 20,000",1,0,1,0,50,299,83,1
11156,Starscape,Other,56,16,"0 .. 20,000",0,0,0,0,799,799,0,2
11157,Leadwerks Game Engine,Other,234,81,"0 .. 20,000",4,0,4,0,9999,9999,0,2
11158,Ankh - Anniversary Edition,Other,57,13,"0 .. 20,000",883,0,883,0,799,799,0,10
11159,COMPOUND,Other,468,14,"0 .. 20,000",0,0,0,0,1999,1999,0,1
11160,Midnight's Blessing,Warfare Studios,24,14,"0 .. 20,000",0,0,0,0,999,999,0,22
11161,Doors,Other,190,110,"0 .. 20,000",71,0,71,0,499,499,0,1
11162,Space Between Worlds,Other,379,17,"0 .. 20,000",0,0,0,0,0,0,0,1
11163,Great Big War Game,Other,41,4,"0 .. 20,000",0,0,0,0,699,699,0,3
11164,Airport Madness: Time Machine,Other,68,20,"0 .. 20,000",141,0,141,0,699,699,0,5
11165,UnderWater Adventure,Other,2,18,"0 .. 20,000",202,0,217,0,0,0,0,1
11166,Venture Kid,Other,77,14,"0 .. 20,000",0,0,0,0,999,999,0,3
11167,Beeftacular,Other,70,18,"0 .. 20,000",117,0,117,0,299,299,0,3
11168,Defend Your Crypt,Other,29,8,"0 .. 20,000",272,0,272,0,299,299,0,9
11169,Mad Tower Tycoon,Other,214,54,"0 .. 20,000",382,0,382,0,1499,1499,0,2
11170,Achievement Clicker 2019,Other,294,94,"0 .. 20,000",12,0,16,0,99,99,0,5
11171,Last Days of Spring 2,Other,42,12,"0 .. 20,000",205,0,205,0,699,699,0,15
11172,Pandemic: The Board Game,Other,176,148,"0 .. 20,000",764,0,764,0,999,999,0,1
11173,Commands & Colors: The Great War,HexWar Games,41,32,"0 .. 20,000",218,0,218,0,1999,1999,0,43
11174,High School Simulator,Other,107,47,"0 .. 20,000",0,0,0,0,0,0,0,1
11175,我是渣男-Dishonest,Other,187,15,"0 .. 20,000",0,0,0,0,0,0,0,1
11176,7D Game （VR for VIVE）,Other,11,4,"0 .. 20,000",0,0,0,0,0,0,0,1
11177,Mystery Case Files: Return to Ravenhearst,Big Fish Games,26,9,"0 .. 20,000",0,0,0,0,999,999,0,327
11178,Circuit Warz,Other,9,8,"0 .. 20,000",0,0,0,0,0,0,0,4
11179,Snowcat Simulator,United Independent Entertainment GmbH,10,28,"0 .. 20,000",0,0,0,0,799,799,0,55
11180,零界战线,Other,4,1,"0 .. 20,000",0,0,0,0,99,99,0,1
11181,Don Bradman Cricket 17 Demo,Other,3,2,"0 .. 20,000",0,0,0,0,0,0,0,10
11182,Curse of the Crescent Isle DX,Other,63,23,"0 .. 20,000",233,0,233,0,99,99,0,1
11183,Tesla Breaks the World!,Other,7,41,"0 .. 20,000",71,0,71,0,999,999,0,1
11184,"I, Gladiator",Other,96,52,"0 .. 20,000",0,0,0,0,799,799,0,2
11185,Seeking Dawn: Free to Play Edition,Other,16,15,"0 .. 20,000",0,0,0,0,0,0,0,3
11186,STORM AREA 51: AYY LMAO EDITION,Other,486,98,"0 .. 20,000",0,0,0,0,49,99,51,4
11187,TimeLock VR,Other,145,63,"0 .. 20,000",0,0,0,0,999,999,0,3
11188,€100,КиКо,33,7,"0 .. 20,000",0,0,0,0,49,99,51,30
11189,Heroes of Steel RPG,Other,180,49,"0 .. 20,000",0,0,0,0,999,999,0,4
11190,You Doesn't Exist,Other,33,25,"0 .. 20,000",0,0,0,0,0,0,0,1
11191,Golf 2D,RewindApp,31,30,"0 .. 20,000",13,0,13,0,49,199,75,64
11192,骑士与魔法战争,Other,54,29,"0 .. 20,000",0,0,0,0,599,599,0,1
11193,Hoven the Sages Spinel,Other,18,7,"0 .. 20,000",0,0,0,0,199,199,0,1
11194,Exogen VR,Other,28,2,"0 .. 20,000",0,0,0,0,0,0,0,3
11195,Gunjitsu,Other,714,170,"0 .. 20,000",377,0,377,0,399,399,0,2
11196,Stars End,Other,384,173,"0 .. 20,000",5,0,5,0,1499,1499,0,3
11197,Bombing Bastards,Other,69,45,"0 .. 20,000",0,0,0,0,999,999,0,1
11198,Ultimate Space Commando,Other,36,7,"0 .. 20,000",0,0,0,0,999,999,0,1
11199,Shu,Other,125,29,"0 .. 20,000",251,0,345,0,999,999,0,5
11200,Phantom Thief Celianna,Kagura Games,137,56,"0 .. 20,000",0,0,0,0,1299,1299,0,41
11201,Weapon of Choice,Other,50,10,"0 .. 20,000",183,0,201,0,499,499,0,5
11202,Fox! Hen! Bag!,Other,4,0,"0 .. 20,000",0,0,0,0,0,0,0,1
11203,vSpatial,Other,33,4,"0 .. 20,000",0,0,0,0,0,0,0,1
11204,Royal Booty Quest,Other,52,36,"0 .. 20,000",0,0,0,0,1999,1999,0,6
11205,DoraKone,Other,99,5,"0 .. 20,000",0,0,0,0,0,0,0,1
11206,Kombine,Other,64,19,"0 .. 20,000",229,0,229,0,99,99,0,7
11207,Gem Forge,Other,33,2,"0 .. 20,000",0,0,0,0,99,99,0,2
11208,Redirection,Other,121,2,"0 .. 20,000",0,0,0,0,399,399,0,1
11209,Race Arcade,Other,57,24,"0 .. 20,000",140,0,140,0,1199,1199,0,3
11210,Strange Creatures,Other,67,20,"0 .. 20,000",0,0,0,0,0,0,0,1
11211,Siege Wars,Other,93,42,"0 .. 20,000",213,0,213,0,199,199,0,19
11212,Roun,Other,25,17,"0 .. 20,000",1,0,1,0,0,0,0,1
11213,Knock Harder: Useless,Other,284,11,"0 .. 20,000",0,0,0,0,0,0,0,1
11214,First Feudal,Other,191,56,"0 .. 20,000",0,0,0,0,1499,1499,0,1
11215,Aviator - Bush Pilot,United Independent Entertainment GmbH,12,57,"0 .. 20,000",0,0,0,0,999,999,0,55
11216,Time of Fury,Other,17,13,"0 .. 20,000",0,0,0,0,1699,1699,0,12
