,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
25723,Questria: Rise of the Robot Skullfaces,Other,3,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25724,Hexters,Other,20,3,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25725,Lost Home,Other,4,0,"0 .. 20,000",0,0,0,0,799,799,0,1
25726,Fleet Scrapper,Other,4,2,"0 .. 20,000",0,0,0,0,399,399,0,1
25727,Virtual Army: Revolution,Other,13,14,"0 .. 20,000",0,0,0,0,999,999,0,1
25728,Girls Dance VR,Other,9,8,"0 .. 20,000",0,0,0,0,899,899,0,1
25729,DRIFT 84,Other,19,18,"0 .. 20,000",0,0,0,0,299,299,0,1
25730,Neon Slashers,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,2
25731,The Secret Order 8: Return to the Buried Kingdom,Artifex Mundi,19,4,"0 .. 20,000",0,0,0,0,1499,1499,0,79
25732,Radiant Ascent VR,Other,2,0,"0 .. 20,000",0,0,0,0,0,0,0,2
25733,Lance A Lot: Classic Edition,Other,49,8,"0 .. 20,000",45,0,45,0,499,499,0,3
25734,Kink,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,18
25735,40 Days [四十天],Other,6,5,"0 .. 20,000",0,0,0,0,499,499,0,6
25736,Train Crisis,Other,2,2,"0 .. 20,000",0,0,0,0,499,499,0,2
25737,Guide The Ball,Other,7,3,"0 .. 20,000",0,0,0,0,199,199,0,1
25738,Tales of Nebezem RPG: Red Peril,Other,5,2,"0 .. 20,000",0,0,0,0,399,399,0,2
25739,Mad Snowboarding,Other,15,10,"0 .. 20,000",0,0,0,0,899,899,0,1
25740,迷宫战争(Maze Wars),Other,3,3,"0 .. 20,000",0,0,0,0,399,399,0,1
25741,SUFFER,Other,31,10,"0 .. 20,000",0,0,0,0,499,499,0,2
25742,Nowhere Girl,Other,29,3,"0 .. 20,000",0,0,0,0,699,699,0,2
25743,NEET simulator,Other,15,9,"0 .. 20,000",0,0,0,0,199,199,0,3
25744,Heresy,Other,1,2,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25745,Starena,Other,49,1,"0 .. 20,000",0,0,0,0,1499,1499,0,11
25746,Sidewords,Other,25,1,"0 .. 20,000",0,0,0,0,499,499,0,2
25747,Chocolate makes you happy: Easter,Blender Games,13,7,"0 .. 20,000",0,0,0,0,49,99,51,60
25748,"Axe, Bow & Staff",Other,25,5,"0 .. 20,000",0,0,0,0,499,499,0,1
25749,Cathodemer,Other,36,5,"0 .. 20,000",0,0,0,0,1999,1999,0,2
25750,Otter of My Life,Other,8,6,"0 .. 20,000",0,0,0,0,0,0,0,1
25751,Dough,Other,3,1,"0 .. 20,000",0,0,0,0,1199,1199,0,1
25752,梅塔特隆 Metatron,Other,116,24,"0 .. 20,000",0,0,0,0,1599,1599,0,5
25753,Classic Jigsaw Puzzles,Other,5,2,"0 .. 20,000",0,0,0,0,49,499,90,3
25754,The Daring Mermaid Expedition,Choice of Games,11,9,"0 .. 20,000",0,0,0,0,299,299,0,116
25755,Mystic Vale,Other,167,19,"0 .. 20,000",0,0,0,0,1499,1499,0,11
25756,Doctor Watson - Treasure Island,United Independent Entertainment GmbH,0,5,"0 .. 20,000",0,0,0,0,799,799,0,55
25757,Yatzy,Other,6,2,"0 .. 20,000",0,0,0,0,499,499,0,18
25758,Marble Void,Other,18,3,"0 .. 20,000",25,0,25,0,499,499,0,1
25759,Multi-Quest,Other,3,3,"0 .. 20,000",0,0,0,0,99,99,0,1
25760,Spider Wars,Other,22,55,"0 .. 20,000",180,0,180,0,999,999,0,1
25761,Christmas Time 2019,Other,20,1,"0 .. 20,000",0,0,0,0,99,99,0,4
25762,Plague of Days,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25763,Zazmo Arcade Pack,Other,4,4,"0 .. 20,000",0,0,0,0,999,999,0,2
25764,Midnight at the Celestial Palace: Part I,Other,23,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25765,Gunslinger Trainer,Other,1,6,"0 .. 20,000",0,0,0,0,399,399,0,1
25766,Amazing Trivia,Other,11,6,"0 .. 20,000",0,0,0,0,0,0,0,8
25767,Minesweeper Peak VR,Other,4,0,"0 .. 20,000",0,0,0,0,0,0,0,2
25768,Hex Defense,Other,13,5,"0 .. 20,000",0,0,0,0,799,799,0,5
25769,Bipolar Game,Other,6,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25770,Counterspell,Other,4,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25771,Hidden Mysteries: Royal Family Secrets,Other,4,1,"0 .. 20,000",0,0,0,0,799,799,0,5
25772,BonVoyage!,Other,18,1,"0 .. 20,000",0,0,0,0,499,499,0,2
25773,XDeskClock,Other,19,5,"0 .. 20,000",0,0,0,0,299,299,0,6
25774,Tombo Breaker VR,Other,1,8,"0 .. 20,000",0,0,0,0,999,999,0,3
25775,Bridge! 3,Aerosoft GmbH,2,5,"0 .. 20,000",0,0,0,0,1299,1299,0,26
25776,HELP: THE GAME,Other,9,0,"0 .. 20,000",0,0,0,0,1499,1499,0,12
25777,Athletics Games VR,Other,2,4,"0 .. 20,000",0,0,0,0,299,299,0,4
25778,Vestige of the Past,Other,2,1,"0 .. 20,000",0,0,0,0,499,499,0,1
25779,Romans from Mars (Free-to-Play),Other,10,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25780,The Panel DC,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25781,Norman's Night In,Other,5,1,"0 .. 20,000",0,0,0,0,899,899,0,1
25782,Cheaters Blackjack 21,Other,11,12,"0 .. 20,000",0,0,0,0,399,399,0,1
25783,Flappy Flappy VR,Other,24,2,"0 .. 20,000",0,0,0,0,299,299,0,2
25784,Defending Camelot,Other,11,10,"0 .. 20,000",0,0,0,0,999,999,0,2
25785,Internal Storm,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25786,NeverMine,Other,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,12
25787,The Wire Loop Game VR,Other,5,3,"0 .. 20,000",0,0,0,0,499,499,0,6
25788,VoxVR,Other,5,2,"0 .. 20,000",0,0,0,0,0,0,0,2
25789,Watching Grass Grow In VR - The Game,Other,6,4,"0 .. 20,000",0,0,0,0,499,499,0,1
25790,Funny Wings VR,Other,2,2,"0 .. 20,000",0,0,0,0,299,299,0,2
25791,Rise,Other,2,5,"0 .. 20,000",0,0,0,0,199,199,0,3
25792,New Yankee in King Arthur's Court 2,Buka Entertainment,4,6,"0 .. 20,000",0,0,0,0,399,399,0,67
25793,The Beast of Gevaudan,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25794,TAIKER,Other,22,12,"0 .. 20,000",0,0,0,0,499,499,0,1
25795,Island Tribe,Qumaron,23,6,"0 .. 20,000",0,0,0,0,299,299,0,32
25796,Never Stop Sneakin',Other,16,12,"0 .. 20,000",0,0,0,0,1199,1199,0,1
25797,Marble Odyssey,Other,1,0,"0 .. 20,000",0,0,0,0,1899,1899,0,1
25798,Exile of the Gods,Choice of Games,7,1,"0 .. 20,000",0,0,0,0,699,699,0,116
25799,DrumBeats VR,Other,44,19,"0 .. 20,000",42,0,57,0,999,999,0,1
25800,Space Jones VR,Other,16,6,"0 .. 20,000",0,0,0,0,499,499,0,2
25801,Fight For Freedom,Other,4,3,"0 .. 20,000",0,0,0,0,399,399,0,1
25802,Shadow of the Black Dragon,Other,2,3,"0 .. 20,000",0,0,0,0,99,99,0,11
25803,VR Escape the space station,Other,38,19,"0 .. 20,000",0,0,0,0,699,699,0,2
25804,Meta: Assembled,Other,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25805,Lover Bands,Other,18,2,"0 .. 20,000",0,0,0,0,99,99,0,1
25806,Candy Thieves - Tale of Gnomes,Other,3,0,"0 .. 20,000",0,0,0,0,299,299,0,2
25807,HoloSprint,Other,3,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25808,LOCO Railroad,Other,5,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25809,Winning Post / ウイニングポスト,"KOEI TECMO GAMES CO., LTD.",5,0,"0 .. 20,000",0,0,0,0,1299,1299,0,79
25810,Huckleberry Falls,Other,4,2,"0 .. 20,000",0,0,0,0,299,299,0,1
25811,Island 1979,Other,0,4,"0 .. 20,000",0,0,0,0,499,499,0,1
25812,Drunk or Dead,Other,51,4,"0 .. 20,000",0,0,0,0,999,999,0,3
25813,Dog Duty,Other,61,6,"0 .. 20,000",0,0,0,0,999,999,0,14
25814,Sticky Paws,Other,24,3,"0 .. 20,000",0,0,0,0,399,399,0,1
25815,Sea Bubble,Other,57,1,"0 .. 20,000",0,0,0,0,499,499,0,1
25816,伊勢志摩ミステリー案内 偽りの黒真珠,Other,14,2,"0 .. 20,000",0,0,0,0,999,999,0,8
25817,Phantom 3D,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,3
25818,Paranormal Detective: Escape from the 80's,Other,16,0,"0 .. 20,000",0,0,0,0,999,999,0,2
25819,Alien Monopoly,Other,8,0,"0 .. 20,000",0,0,0,0,99,99,0,2
25820,Darkness and Flame: The Dark Side,FIVE-BN GAMES,13,1,"0 .. 20,000",0,0,0,0,699,699,0,22
25821,Killing Zombies,Other,19,4,"0 .. 20,000",0,0,0,0,499,499,0,2
25822,Shadows and Lies,Aldorlea Games,7,2,"0 .. 20,000",0,0,0,0,999,999,0,39
25823,Tokyo Tattoo Girls,"NIS America, Inc.",15,19,"0 .. 20,000",0,0,0,0,999,999,0,29
25824,Lost in Nature,Other,13,9,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25825,Pizza Titan Ultra,Other,65,8,"0 .. 20,000",0,0,0,0,1199,1199,0,3
25826,Blooding Runner X,Other,10,1,"0 .. 20,000",0,0,0,0,99,99,0,5
25827,SnL,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,13
25828,The Amazing Bernard,Other,9,5,"0 .. 20,000",0,0,0,0,499,499,0,1
25829,Path of Giants,Other,93,1,"0 .. 20,000",0,0,0,0,899,899,0,1
25830,Chaos Theory - Pirates,Other,2,1,"0 .. 20,000",0,0,0,0,599,599,0,3
25831,Zombie Teacher,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25832,BRKÖUT,Other,14,3,"0 .. 20,000",0,0,0,0,299,299,0,1
25833,Anguished,Other,3,4,"0 .. 20,000",0,0,0,0,99,99,0,1
25834,Roy Cluse: Itsy-Bitsy Edition,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25835,Touhou Fuujinroku ~ Mountain of Faith.,Other,120,0,"0 .. 20,000",0,0,0,0,1499,1499,0,12
25836,Death Mark Vol.1 - 死印之迷雾,Other,31,8,"0 .. 20,000",0,0,0,0,999,999,0,1
25837,GoBlock's Impossible Medley,Other,9,1,"0 .. 20,000",209,0,209,0,99,99,0,3
25838,HOME: Our Journey,Other,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25839,Chronus Arc,KEMCO,2,1,"0 .. 20,000",0,0,0,0,1299,1299,0,29
25840,Azurea Juncture,Other,14,1,"0 .. 20,000",0,0,0,0,499,499,0,1
25841,Hacking locks Simulator,Other,16,5,"0 .. 20,000",0,0,0,0,199,199,0,1
25842,Trump and Virus,Other,9,1,"0 .. 20,000",0,0,0,0,299,299,0,2
25843,Tactics Maiden Remastered,Other,13,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25844,Shopkeeper Simulator VR,Other,12,11,"0 .. 20,000",0,0,0,0,599,599,0,2
25845,KiKi's adventure,Other,19,6,"0 .. 20,000",0,0,0,0,99,99,0,1
25846,Dirt Bike Motocross Stunts,Other,18,1,"0 .. 20,000",0,0,0,0,299,299,0,11
25847,Game Breaker,Other,3,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25848,Ominous Tales: The Forsaken Isle,Other,11,6,"0 .. 20,000",0,0,0,0,999,999,0,6
25849,Newton's Cradle Puzzle Game,Other,4,0,"0 .. 20,000",0,0,0,0,199,199,0,2
25850,ShellBlast: Legacy Edition,Other,3,0,"0 .. 20,000",0,0,0,0,399,399,0,8
25851,Space Shapes,Other,2,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25852,Sometimes Always Monsters,Other,63,30,"0 .. 20,000",0,0,0,0,1999,1999,0,3
25853,GoWings Safari,Other,0,1,"0 .. 20,000",0,0,0,0,699,699,0,2
25854,Flapping Over It,Other,8,8,"0 .. 20,000",0,0,0,0,99,99,0,2
25855,Senalux,Other,18,0,"0 .. 20,000",4,0,4,0,799,799,0,2
25856,Don't Kill the Cow,Other,18,5,"0 .. 20,000",0,0,0,0,0,0,0,5
25857,GASH,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25858,Doom of the Clawn,Other,6,8,"0 .. 20,000",0,0,0,0,99,99,0,2
25859,Vicious Attack Llama Apocalypse,Other,50,14,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25860,Oblivion Tesseract VR,Other,9,2,"0 .. 20,000",0,0,0,0,0,0,0,2
25861,Gravity Balls,Other,6,4,"0 .. 20,000",0,0,0,0,199,199,0,2
25862,Brutal Warrior,Other,0,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25863,Piñata Attack,Other,4,0,"0 .. 20,000",0,0,0,0,399,399,0,3
25864,Arrow,Other,3,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25865,Anime Girls Switch Puzzles,Other,9,1,"0 .. 20,000",0,0,0,0,299,299,0,7
25866,Towards a perilous journey,Other,0,3,"0 .. 20,000",0,0,0,0,199,199,0,1
25867,Defend the Cake,Other,29,0,"0 .. 20,000",0,0,0,0,999,999,0,1
25868,Stolen Steel VR,Other,20,17,"0 .. 20,000",0,0,0,0,399,399,0,3
25869,The Life's Lane,Other,1,4,"0 .. 20,000",0,0,0,0,299,299,0,1
25870,Vapormaze,Other,7,1,"0 .. 20,000",0,0,0,0,1399,1399,0,1
25871,Midnight Awake,Other,5,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25872,Defense and Revenge,Other,3,1,"0 .. 20,000",0,0,0,0,599,599,0,1
25873,My Home VR,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25874,Everreach: Project Eden,Headup,79,87,"0 .. 20,000",0,0,0,0,2499,2499,0,27
25875,LookVR,Other,6,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25876,Trivia Vault: Business Trivia,Ripknot Systems,18,17,"0 .. 20,000",0,0,0,0,999,999,0,62
25877,Cecconoid,Other,10,2,"0 .. 20,000",0,0,0,0,799,799,0,1
25878,Koo & Yuu,Other,20,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25879,Spartan,Other,17,2,"0 .. 20,000",0,0,0,0,99,99,0,1
25880,Apartment 3301,Other,2,3,"0 .. 20,000",0,0,0,0,299,299,0,1
25881,黄河大合唱 Song of Yellow River,Other,45,9,"0 .. 20,000",0,0,0,0,199,199,0,1
25882,Mundus - Impossible Universe 2,HH-Games,29,0,"0 .. 20,000",0,0,0,0,499,499,0,66
25883,Trapped Summoner,Other,9,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25884,EnHanced,Other,7,3,"0 .. 20,000",0,0,0,0,499,499,0,1
25885,Ragdoll Party Online,Other,8,1,"0 .. 20,000",0,0,0,0,999,999,0,1
25886,Stunt Island,Disney,2,0,"0 .. 20,000",0,0,0,0,999,999,0,40
25887,Trap Defense,Other,12,2,"0 .. 20,000",0,0,0,0,99,99,0,3
25888,Legend of Streets,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25889,Sweet Story Bunny Club,Other,102,31,"0 .. 20,000",0,0,0,0,99,99,0,4
25890,Anicon - Animal Complex - Sheep's Path,Other,8,1,"0 .. 20,000",0,0,0,0,799,799,0,10
25891,O.C.D. - On Completeness & Dissonance,Other,5,0,"0 .. 20,000",0,0,0,0,99,99,0,2
25892,Orum's Death Run,Other,6,1,"0 .. 20,000",0,0,0,0,799,799,0,1
25893,万视VR,Other,5,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25894,Forgotten World,Other,0,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25895,Nightwalker,Other,11,1,"0 .. 20,000",0,0,0,0,399,399,0,5
25896,Imperil,Other,9,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25897,Super Perspective,Other,14,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25898,Prisme 7,Other,9,4,"0 .. 20,000",0,0,0,0,0,0,0,1
25899,Son of Scoregasm,Other,25,2,"0 .. 20,000",0,0,0,0,499,499,0,2
25900,Maneuver Warfare,Other,5,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25901,The Harrowed,Other,13,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25902,TAL: Arctic 2,Snkl Studio,12,9,"0 .. 20,000",0,0,0,0,99,99,0,26
25903,被遺棄的雙子 Gemini of the abandoned,Other,4,2,"0 .. 20,000",0,0,0,0,499,499,0,2
25904,Code51:Mecha Arena,Other,25,8,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25905,2 Times Circles,Other,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25906,JumpSky,Other,63,59,"0 .. 20,000",0,0,0,0,0,0,0,7
25907,Colouration,Other,0,4,"0 .. 20,000",0,0,0,0,99,99,0,1
25908,Hipster Attack,Other,4,0,"0 .. 20,000",0,0,0,0,299,299,0,2
25909,disc party,Sokpop Collective,6,0,"0 .. 20,000",0,0,0,0,299,299,0,64
25910,Mio Garden,Other,1,1,"0 .. 20,000",0,0,0,0,299,299,0,1
25911,Phaser,Other,2,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25912,Tank Battle: 1945,HexWar Games,8,7,"0 .. 20,000",0,0,0,0,999,999,0,42
25913,Em-A-Zurvival,Other,12,1,"0 .. 20,000",0,0,0,0,399,399,0,2
25914,DareSora: Tears for an Unknown Sky,Other,13,6,"0 .. 20,000",0,0,0,0,299,299,0,5
25915,Baskhead Training,Other,0,0,"0 .. 20,000",0,0,0,0,799,799,0,2
25916,Polygone,Other,5,1,"0 .. 20,000",0,0,0,0,199,199,0,2
25917,Yissa Deep Realms,Other,65,6,"0 .. 20,000",0,0,0,0,499,499,0,4
25918,Koe (声),Other,0,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25919,Old Gods Rising,Other,43,14,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25920,TailzFromTheGrave,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
25921,Mad Experiments: Escape Room,Other,59,6,"0 .. 20,000",0,0,0,0,999,999,0,1
25922,Disneyland Adventures,Xbox Game Studios,192,26,"0 .. 20,000",27,0,27,0,1999,1999,0,37
25923,Lab.Gen.,Other,6,1,"0 .. 20,000",0,0,0,0,59,99,40,8
25924,Angry Bunny 3: Virus,Tero Lunkka,21,3,"0 .. 20,000",0,0,0,0,49,199,75,52
25925,DepthMera,Other,4,1,"0 .. 20,000",0,0,0,0,599,599,0,2
25926,Law Mower,Other,3,2,"0 .. 20,000",0,0,0,0,999,999,0,2
25927,Prelude for a Dream,Other,8,2,"0 .. 20,000",0,0,0,0,49,99,51,1
25928,Harvester of Dreams : Episode 1,Other,12,4,"0 .. 20,000",0,0,0,0,199,199,0,1
25929,Duck's Inferno,Other,1,0,"0 .. 20,000",0,0,0,0,399,399,0,1
25930,Epic Game Theory,Other,1,4,"0 .. 20,000",0,0,0,0,0,0,0,1
25931,Willful,Other,6,3,"0 .. 20,000",0,0,0,0,399,399,0,1
25932,Social Club VR : Casino Nights,Other,36,10,"0 .. 20,000",0,0,0,0,1999,1999,0,2
25933,Corona Find Us,Other,2,1,"0 .. 20,000",0,0,0,0,399,399,0,1
25934,伝創記IV ~if~,Other,0,1,"0 .. 20,000",0,0,0,0,999,999,0,1
25935,Rocky Planet,Other,9,1,"0 .. 20,000",0,0,0,0,999,999,0,3
25936,Angry Troll Simulator 2018,Other,5,3,"0 .. 20,000",0,0,0,0,99,99,0,1
25937,Samurai of Hyuga Book 3,Hosted Games,18,5,"0 .. 20,000",0,0,0,0,599,599,0,61
25938,Kartofank VR,Other,6,0,"0 .. 20,000",0,0,0,0,199,199,0,2
25939,BlockDude,Other,4,3,"0 .. 20,000",0,0,0,0,99,99,0,1
25940,Mary Le Chef - Cooking Passion,GameHouse,46,9,"0 .. 20,000",0,0,0,0,1299,1299,0,32
25941,In Dungeon,Other,17,2,"0 .. 20,000",0,0,0,0,0,0,0,1
25942,PRO FISHING SIMULATOR,Nacon,11,20,"0 .. 20,000",0,0,0,0,1599,3999,60,34
25943,ShaderTool,Other,26,6,"0 .. 20,000",0,0,0,0,2999,2999,0,2
25944,Some Distant Memory,Other,100,5,"0 .. 20,000",0,0,0,0,1299,1299,0,2
25945,StarBallMadNess,Other,6,1,"0 .. 20,000",0,0,0,0,199,199,0,1
25946,Escape Velocity,Other,13,5,"0 .. 20,000",0,0,0,0,0,0,0,1
25947,Godly Corp,Ultimate Games S.A.,33,10,"0 .. 20,000",0,0,0,0,79,799,90,30
25948,Blind Witch -Peek Window-,Other,8,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25949,Orion Sandbox Enhanced,Other,97,10,"0 .. 20,000",0,0,0,0,199,199,0,2
25950,Boxing Fighter : Super punch,Other,1,2,"0 .. 20,000",0,0,0,0,199,199,0,9
25951,Lair of the Clockwork God,Other,398,1,"0 .. 20,000",0,0,0,0,1999,1999,0,5
25952,Colour Box,Other,19,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25953,Love And Order,Winter Wolves,16,26,"0 .. 20,000",0,0,0,0,0,0,0,26
25954,Our World Is Ended.,PQube Limited,27,7,"0 .. 20,000",0,0,0,0,3999,3999,0,24
25955,Wasted World,Other,33,3,"0 .. 20,000",0,0,0,0,1999,1999,0,1
25956,Breach of Contract Online,Other,14,20,"0 .. 20,000",0,0,0,0,299,299,0,1
25957,Punch! ViaCAD 2D/3D v9 + 3D Printing PowerPack LT,Other,12,6,"0 .. 20,000",0,0,0,0,9999,9999,0,1
25958,Trundle,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25959,Atooms to Moolecules Demo,Other,10,7,"0 .. 20,000",0,0,0,0,0,0,0,1
25960,Super Blockbreak 3D,Other,2,3,"0 .. 20,000",0,0,0,0,699,699,0,1
25961,Strike Solitaire,8floor,5,2,"0 .. 20,000",0,0,0,0,499,499,0,55
25962,Wing IDE 5,Other,20,2,"0 .. 20,000",0,0,0,0,7999,7999,0,3
25963,The Capture Worlds,Other,7,1,"0 .. 20,000",0,0,0,0,999,999,0,1
25964,Escape Lala 2 - Retro Point and Click Adventure,Other,76,1,"0 .. 20,000",0,0,0,0,499,499,0,2
25965,Infection Rate,Other,6,4,"0 .. 20,000",0,0,0,0,399,399,0,2
25966,XMagicTyping,Other,14,12,"0 .. 20,000",0,0,0,0,299,299,0,6
25967,Roads of Rome: New Generation,Qumaron,20,5,"0 .. 20,000",0,0,0,0,499,499,0,32
25968,KMP,Other,9,3,"0 .. 20,000",0,0,0,0,99,99,0,7
25969,Building Block Heroes,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,4
25970,Gravity Island,Other,5,2,"0 .. 20,000",0,0,0,0,599,599,0,18
25971,Destructamundo,Other,4,2,"0 .. 20,000",263,0,263,0,499,499,0,9
25972,PARSE,Other,8,11,"0 .. 20,000",0,0,0,0,99,99,0,3
25973,★Fallalypse ★ Disconnect ❄,Other,0,6,"0 .. 20,000",0,0,0,0,999,999,0,17
25974,Ultimate Low Poly Pet,Other,24,6,"0 .. 20,000",0,0,0,0,399,399,0,5
25975,TOTM,Other,8,11,"0 .. 20,000",0,0,0,0,799,799,0,1
25976,Lightless,Other,9,0,"0 .. 20,000",0,0,0,0,0,0,0,1
25977,Factions: Origins of Malu,Other,16,13,"0 .. 20,000",0,0,0,0,0,0,0,1
25978,Flem,Other,21,1,"0 .. 20,000",0,0,0,0,0,0,0,2
25979,VIRUS OF SURVIVORS:LIFE SIMULATOR,Other,0,1,"0 .. 20,000",0,0,0,0,999,999,0,7
25980,Rotieer,Other,4,8,"0 .. 20,000",0,0,0,0,299,299,0,1
25981,Diib's Dilemma,Other,21,3,"0 .. 20,000",215,0,215,0,199,199,0,3
25982,The Grave Digger,Other,17,4,"0 .. 20,000",0,0,0,0,599,599,0,1
25983,Free Running,Rebellion,13,3,"0 .. 20,000",0,0,0,0,599,599,0,30
25984,Final_SIM,Other,7,0,"0 .. 20,000",0,0,0,0,99,99,0,1
25985,K.O.M.A,Other,5,2,"0 .. 20,000",0,0,0,0,199,199,0,1
25986,SurReal Subway,Other,0,1,"0 .. 20,000",0,0,0,0,0,0,0,1
25987,In Orbit,Other,5,2,"0 .. 20,000",0,0,0,0,0,0,0,1
25988,The Harbinger's Head,Hosted Games,10,0,"0 .. 20,000",0,0,0,0,299,299,0,61
25989,Marenian Tavern Story: Patty and the Hungry God,KEMCO,30,7,"0 .. 20,000",0,0,0,0,1999,1999,0,29
25990,学院英雄梦 HeroDreamOfSchool,Other,1,5,"0 .. 20,000",0,0,0,0,99,99,0,1
25991,KEEPER- the hunter of insects,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,3
25992,Super Arcade Boy in Defender of Planet Earth,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,9
25993,PANIC at Multiverse High!,Other,9,1,"0 .. 20,000",0,0,0,0,499,499,0,2
25994,Halloween: Jigsaw Puzzles,Other,5,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25995,House of Nightmares B-Movie Edition,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
25996,Dead Spawn,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
25997,在线教育开发实习生 Elearning Development Intern,Other,8,0,"0 .. 20,000",0,0,0,0,199,199,0,1
25998,AENTITY,Other,32,10,"0 .. 20,000",0,0,0,0,999,999,0,2
25999,DOCHKA,Other,8,6,"0 .. 20,000",0,0,0,0,99,99,0,1
26000,Cheats 4 Hire,Other,17,5,"0 .. 20,000",0,0,0,0,499,499,0,2
26001,❂ Heroes of Hexaluga ❂,Other,8,11,"0 .. 20,000",19,0,19,0,999,999,0,17
26002,Bombing Quest,Other,18,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26003,A Giant Problem,Other,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
26004,Trivia Vault: Video Game Trivia Deluxe,Ripknot Systems,27,27,"0 .. 20,000",0,0,0,0,1499,1499,0,62
26005,Space Mayhem,Other,21,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26006,The Procession to Calvary,Other,230,3,"0 .. 20,000",0,0,0,0,999,999,0,1
26007,Capture the planet: Cute War,Other,3,8,"0 .. 20,000",0,0,0,0,99,99,0,10
26008,The Viceroy,Other,21,10,"0 .. 20,000",0,0,0,0,1999,1999,0,2
26009,Dad Beat Dads,Other,6,0,"0 .. 20,000",0,0,0,0,0,0,0,1
26010,Lightmare Castle,Other,4,8,"0 .. 20,000",0,0,0,0,799,799,0,2
26011,Tick: The Time Based Puzzle Game,Other,4,3,"0 .. 20,000",0,0,0,0,299,299,0,1
26012,EX0: Dark Moon,Other,3,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26013,Maze Of Time,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,2
26014,Grater,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,2
26015,BRING IT DOWN!,Other,2,1,"0 .. 20,000",0,0,0,0,1999,1999,0,3
26016,Benji Challenges,Other,3,5,"0 .. 20,000",0,0,0,0,799,799,0,1
26017,Forklift Simulator 2019,Other,33,15,"0 .. 20,000",0,0,0,0,1999,1999,0,1
